file,title,indicator,year,value
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2012,404.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2013,378.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2014,293.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2015,230.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2016,256.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2017,306.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2018,361.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2019,408.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2020,14.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2021,1.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2022,2.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2023,3.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2024,3.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2006,281.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2007,297.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2008,571.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2009,624.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2010,645.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2011,795.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2012,946.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2013,993.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2014,1089.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2015,968.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2016,1164.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2017,1151.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2018,1183.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2019,1285.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2020,219.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2021,380.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2022,1042.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2023,1490.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2024,1986.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2006,8.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2007,9.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2008,15.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2009,12.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2010,14.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2011,19.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2012,21.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2013,26.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2014,16.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2015,32.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2016,16.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2017,18.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2018,28.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2019,24.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2020,19.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2021,17.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2022,24.0
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2023,26.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,su nəqliyyatı,2024,33.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2009,267.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2010,270.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2011,258.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2012,220.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2013,181.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2014,150.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2015,114.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2016,109.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2017,129.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2018,145.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2019,183.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2020,36.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2021,7.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,digər,2022,3.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2006,1835.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2007,1631.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2008,2162.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2009,2362.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2010,3175.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2011,3550.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2012,3874.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2013,4284.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2014,4244.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2015,4095.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2016,4281.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2017,4108.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2018,4908.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2019,5567.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2020,1164.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2021,974.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2022,1489.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2023,1868.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,Xarici ölkələrə gedən Azərbaycan vətəndaşlarının sayı - cəmi,2024,2158.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2006,1147.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2007,987.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2008,1353.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2009,1119.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2010,1473.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2011,1824.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2012,2030.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2013,2518.0
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2014,2711.0
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2015,2610.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2016,2720.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2017,2616.0
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2018,3155.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2019,3636.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2020,738.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2021,261.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2022,469.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2023,558.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,avtomobil,2024,612.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2006,266.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2007,265.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2008,363.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2009,387.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2010,543.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2011,578.7
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2012,666.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2013,655.6
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2014,380.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2015,352.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2016,396.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2017,444.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2018,513.2
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2019,588.1
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2020,21.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2021,1.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2022,1.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2023,2.4
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,dəmir yolu,2024,2.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2006,406.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2007,360.8
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2008,419.5
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2009,448.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2010,631.9
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2011,699.3
002_2.xls,2.2 Ölkəyə gələn və gedən vətəndaşların nəqliyyat növlərindən istifadə üzrə sayı,hava nəqliyyatı,2012,768.8
